datetime,open,high,low,close,volume
2026-02-02 03:00:00+00:00,76403.0390625,76432.8359375,74567.171875,76201.125,6499930112.0
2026-02-02 04:00:00+00:00,76211.796875,76451.1796875,75303.9765625,75800.8828125,2670108672.0
2026-02-02 05:00:00+00:00,75809.9296875,75868.8515625,74875.734375,75453.3984375,2212487168.0
2026-02-02 06:00:00+00:00,75430.578125,76537.4296875,74886.6796875,76386.546875,3661258752.0
2026-02-02 07:00:00+00:00,76409.375,76772.703125,76289.7265625,76630.1015625,1207623680.0
2026-02-02 08:00:00+00:00,76550.1015625,76997.296875,76550.1015625,76923.2421875,410697728.0
2026-02-02 09:00:00+00:00,76803.4609375,77716.125,76600.7734375,77648.125,1877893120.0
2026-02-02 10:00:00+00:00,77608.65625,77752.8359375,77409.4375,77443.8125,623304704.0
2026-02-02 11:00:00+00:00,77416.765625,77875.234375,77413.609375,77647.1171875,388063232.0
2026-02-02 12:00:00+00:00,77705.25,78273.6875,77673.859375,77944.7578125,1096335360.0
2026-02-02 13:00:00+00:00,77919.1484375,78216.015625,77736.71875,78216.015625,809435136.0
2026-02-02 14:00:00+00:00,78181.796875,78792.1015625,77574.0859375,77795.7734375,1299988480.0
2026-02-02 15:00:00+00:00,77785.125,79207.78125,77555.8515625,78802.921875,1717182464.0
2026-02-02 16:00:00+00:00,78797.265625,79186.15625,78528.8671875,78586.3203125,1466867712.0
2026-02-02 17:00:00+00:00,78571.734375,79151.9765625,78571.734375,78959.21875,1171972096.0
2026-02-02 18:00:00+00:00,78951.4921875,78951.4921875,78324.6328125,78551.328125,79208448.0
2026-02-02 19:00:00+00:00,78536.9453125,78607.921875,78263.4609375,78443.40625,828669952.0
2026-02-02 20:00:00+00:00,78275.7421875,78592.984375,77920.7890625,77920.7890625,0.0
2026-02-02 21:00:00+00:00,77918.9921875,78456.3125,77918.9921875,78445.9609375,0.0
2026-02-02 22:00:00+00:00,78461.1484375,78765.1484375,78461.1484375,78694.359375,0.0
2026-02-02 23:00:00+00:00,78734.7421875,78876.578125,78522.296875,78679.671875,0.0
2026-02-03 00:00:00+00:00,78677.4453125,79009.5859375,78365.828125,79009.5859375,0.0
2026-02-03 01:00:00+00:00,79008.90625,79104.7578125,78694.7734375,78939.5390625,0.0
2026-02-03 02:00:00+00:00,78950.703125,78950.703125,77810.25,77810.25,0.0
2026-02-03 03:00:00+00:00,77789.25,78804.734375,77604.5078125,78719.21875,0.0
2026-02-03 04:00:00+00:00,78692.9140625,78908.9140625,78440.46875,78717.8125,0.0
2026-02-03 05:00:00+00:00,78735.6953125,78735.6953125,78190.984375,78190.984375,0.0
2026-02-03 06:00:00+00:00,78165.84375,78563.0703125,77898.6484375,78502.71875,0.0
2026-02-03 07:00:00+00:00,78526.203125,78817.375,78465.7890625,78674.046875,0.0
2026-02-03 08:00:00+00:00,78675.0703125,78942.1796875,78405.5546875,78673.890625,0.0
2026-02-03 09:00:00+00:00,78669.9921875,78739.921875,77895.4609375,78320.34375,0.0
2026-02-03 10:00:00+00:00,78330.5703125,78469.125,78006.5234375,78006.5234375,0.0
2026-02-03 11:00:00+00:00,78045.7265625,78256.125,77942.1796875,78038.4609375,0.0
2026-02-03 12:00:00+00:00,78007.921875,78331.4921875,77947.1328125,78281.8515625,0.0
2026-02-03 13:00:00+00:00,78237.9375,78374.125,78143.203125,78242.140625,0.0
2026-02-03 14:00:00+00:00,78204.8828125,78344.484375,77201.9609375,77201.9609375,0.0
2026-02-03 15:00:00+00:00,77140.09375,78089.84375,77043.4921875,78089.84375,0.0
2026-02-03 16:00:00+00:00,78075.03125,78075.03125,76518.6015625,76518.6015625,985391104.0
2026-02-03 17:00:00+00:00,76452.234375,76452.234375,74846.2890625,74846.2890625,1783324672.0
2026-02-03 18:00:00+00:00,75094.3515625,75174.875,73094.4375,73178.6484375,6889398272.0
2026-02-03 19:00:00+00:00,73073.453125,75109.3046875,72957.203125,74939.3515625,3994415104.0
2026-02-03 20:00:00+00:00,74880.3203125,76439.9609375,74527.0703125,76281.6796875,2349641728.0
2026-02-03 21:00:00+00:00,76405.1328125,76820.0234375,76099.3203125,76159.6171875,742961152.0
2026-02-03 22:00:00+00:00,76149.3984375,76154.9140625,75340.2109375,75543.5,1236070400.0
2026-02-03 23:00:00+00:00,75609.0234375,75878.296875,75349.7890625,75659.5546875,0.0
2026-02-04 00:00:00+00:00,75621.7265625,76120.8828125,75366.078125,75804.78125,0.0
2026-02-04 01:00:00+00:00,75798.2265625,76657.6875,75798.2265625,76332.2265625,502697984.0
2026-02-04 02:00:00+00:00,76327.453125,76487.59375,75651.0390625,75910.71875,315539456.0
2026-02-04 03:00:00+00:00,75880.7890625,76858.1328125,75830.9921875,76621.1328125,0.0
2026-02-04 04:00:00+00:00,76617.9140625,76712.1953125,76366.78125,76366.78125,0.0
2026-02-04 05:00:00+00:00,76382.703125,76425.84375,76033.015625,76148.5390625,1160429568.0
2026-02-04 06:00:00+00:00,76185.203125,76669.78125,76182.46875,76553.671875,0.0
2026-02-04 07:00:00+00:00,76552.265625,76552.265625,76246.3125,76402.2265625,0.0
2026-02-04 08:00:00+00:00,76412.5,76466.7890625,75993.9296875,76421.3046875,0.0
2026-02-04 09:00:00+00:00,76471.59375,76481.625,75891.5625,76003.046875,0.0
2026-02-04 10:00:00+00:00,75986.21875,76211.890625,75966.2265625,76189.34375,0.0
2026-02-04 11:00:00+00:00,76185.1875,76185.1875,75602.859375,76008.765625,1096249344.0
2026-02-04 12:00:00+00:00,75947.3359375,76140.171875,75925.671875,76048.375,0.0
2026-02-04 13:00:00+00:00,76050.5,76075.46875,74758.4296875,74758.4296875,1647616000.0
2026-02-04 14:00:00+00:00,74772.0703125,75413.5,74255.1640625,74255.1640625,1825669120.0
2026-02-04 15:00:00+00:00,74233.3984375,75031.2109375,73774.4765625,74074.9140625,1654530048.0
2026-02-04 16:00:00+00:00,74013.046875,74067.9375,73001.78125,73541.828125,0.0
2026-02-04 17:00:00+00:00,73513.9609375,73669.7734375,72163.328125,72488.2109375,0.0
2026-02-04 18:00:00+00:00,72412.46875,73908.3125,72147.59375,73406.4765625,0.0
2026-02-04 19:00:00+00:00,73257.71875,73793.578125,72990.5859375,73782.9140625,0.0
2026-02-04 20:00:00+00:00,73768.2265625,73892.3359375,73294.921875,73414.15625,0.0
2026-02-04 21:00:00+00:00,73351.7421875,73420.765625,72076.0390625,72609.0078125,0.0
2026-02-04 22:00:00+00:00,72625.59375,73495.828125,71801.09375,72321.9765625,524906496.0
2026-02-04 23:00:00+00:00,72386.7265625,73315.2578125,72340.1953125,73042.9765625,1920655360.0
2026-02-05 00:00:00+00:00,73019.046875,73096.59375,72626.15625,72715.375,0.0
2026-02-05 01:00:00+00:00,72716.1640625,73161.5546875,71923.4296875,72327.2109375,1462738944.0
2026-02-05 02:00:00+00:00,72259.9609375,72589.4765625,71495.2109375,71502.9609375,2263703552.0
2026-02-05 03:00:00+00:00,71315.2265625,71696.7578125,71033.1875,71080.6328125,2192056320.0
2026-02-05 04:00:00+00:00,71095.203125,71242.34375,70604.3046875,70715.390625,4062175232.0
2026-02-05 05:00:00+00:00,70730.171875,70919.1796875,70045.265625,70544.9609375,3701088256.0
2026-02-05 06:00:00+00:00,70579.46875,70809.6796875,70322.6484375,70787.046875,1348034560.0
2026-02-05 07:00:00+00:00,70804.4375,71392.6015625,70511.1640625,70511.1640625,308125696.0
2026-02-05 08:00:00+00:00,70567.3359375,71358.1328125,70567.3359375,71038.921875,1365311488.0
2026-02-05 09:00:00+00:00,70908.0234375,71770.03125,70908.0234375,71408.4921875,1743953920.0
2026-02-05 10:00:00+00:00,71413.3125,71581.5,70615.9375,70689.8359375,710393856.0
2026-02-05 11:00:00+00:00,70730.5859375,70888.1171875,69875.6015625,70168.015625,3275325440.0
2026-02-05 12:00:00+00:00,70200.3203125,70452.1171875,69099.15625,69455.5234375,938082304.0
2026-02-05 13:00:00+00:00,69427.59375,69605.4296875,69151.953125,69458.4296875,2181881856.0
2026-02-05 14:00:00+00:00,69555.3671875,70626.5546875,69334.984375,69347.7890625,692666368.0
2026-02-05 15:00:00+00:00,69328.6484375,69328.6484375,66666.5625,67298.3125,6255230976.0
2026-02-05 16:00:00+00:00,67372.921875,68465.875,66843.46875,68121.9765625,1920024576.0
2026-02-05 17:00:00+00:00,68169.625,68169.625,66066.1328125,66066.1328125,2916851712.0
2026-02-05 18:00:00+00:00,66050.9453125,66354.328125,65321.4375,66248.5234375,2688524288.0
2026-02-05 19:00:00+00:00,66223.2109375,66408.4765625,65099.53515625,65136.609375,973561856.0
2026-02-05 20:00:00+00:00,65125.8515625,65465.00390625,62473.234375,63543.17578125,8927444992.0
2026-02-05 21:00:00+00:00,63628.7734375,64358.5625,62919.2890625,63136.7578125,5355724800.0
2026-02-05 22:00:00+00:00,63110.16015625,64319.59765625,62652.79296875,63948.0078125,4144545792.0
2026-02-05 23:00:00+00:00,63795.109375,64639.2890625,62796.421875,62978.68359375,1445339136.0
2026-02-06 00:00:00+00:00,62801.2734375,63744.52734375,60074.8046875,63515.5859375,13555834880.0
2026-02-06 01:00:00+00:00,63448.31640625,65623.96875,63448.31640625,65503.72265625,5209243648.0
2026-02-06 02:00:00+00:00,65560.9609375,65882.78125,64253.453125,64803.53515625,179732480.0
2026-02-06 03:00:00+00:00,64896.12890625,65055.5,63812.953125,64074.9453125,0.0
2026-02-06 04:00:00+00:00,64116.52734375,64928.484375,64047.6640625,64807.66015625,0.0
2026-02-06 05:00:00+00:00,64835.25,66687.53125,64774.20703125,66298.2109375,0.0
2026-02-06 06:00:00+00:00,66322.40625,66687.8984375,64851.87890625,65076.14453125,1245216768.0
2026-02-06 07:00:00+00:00,64915.19921875,65411.0546875,64609.625,64802.48046875,198443008.0
2026-02-06 08:00:00+00:00,64748.1484375,65064.28515625,64466.109375,64782.484375,0.0
2026-02-06 09:00:00+00:00,64810.96875,66019.640625,64754.5,65739.6796875,3169878016.0
2026-02-06 10:00:00+00:00,65729.75,66096.640625,65519.984375,65868.8515625,694943744.0
2026-02-06 11:00:00+00:00,65861.453125,66610.0703125,65715.703125,66508.9140625,0.0
2026-02-06 12:00:00+00:00,66528.8515625,66528.8515625,66097.9296875,66455.7734375,0.0
2026-02-06 13:00:00+00:00,66478.7734375,67470.515625,66453.21875,67311.828125,1024229376.0
2026-02-06 14:00:00+00:00,67248.3046875,68567.7890625,66626.734375,68182.078125,2606202880.0
2026-02-06 15:00:00+00:00,67970.34375,69125.625,67871.5859375,68622.9140625,0.0
2026-02-06 16:00:00+00:00,68613.3359375,70167.9375,68516.328125,69743.1484375,0.0
2026-02-06 17:00:00+00:00,69922.9921875,71438.921875,69648.8046875,70801.6171875,1737785344.0
2026-02-06 18:00:00+00:00,70761.6796875,70761.6796875,69397.40625,69745.578125,0.0
2026-02-06 19:00:00+00:00,69736.8203125,70808.890625,69660.2734375,70739.2421875,0.0
2026-02-06 20:00:00+00:00,70672.296875,70923.2890625,70020.3828125,70078.875,0.0
2026-02-06 21:00:00+00:00,70005.5078125,70440.5546875,69863.625,70341.296875,0.0
2026-02-06 22:00:00+00:00,70307.0078125,71467.296875,70255.5859375,71295.2578125,0.0
2026-02-06 23:00:00+00:00,71306.65625,71670.015625,70514.7265625,70533.25,0.0
2026-02-07 00:00:00+00:00,70524.3515625,70524.3515625,69693.6640625,69918.40625,0.0
2026-02-07 01:00:00+00:00,69920.5390625,70601.6484375,69739.125,70479.3984375,0.0
2026-02-07 02:00:00+00:00,70454.4453125,70574.0546875,70152.8515625,70330.5625,0.0
2026-02-07 03:00:00+00:00,70328.234375,70818.9375,70258.2421875,70793.75,437444608.0
2026-02-07 04:00:00+00:00,70873.4921875,71611.1484375,70596.5390625,70678.53125,0.0
2026-02-07 05:00:00+00:00,70722.6015625,71132.3125,69952.828125,70077.4375,0.0
2026-02-07 06:00:00+00:00,70095.2265625,70264.0078125,68887.171875,68887.171875,0.0
2026-02-07 07:00:00+00:00,68751.1640625,68944.3984375,67375.96875,68144.4140625,3177095168.0
2026-02-07 08:00:00+00:00,68076.0,68668.4140625,67767.1171875,68526.3046875,284229632.0
2026-02-07 09:00:00+00:00,68485.5703125,68692.375,67860.796875,68037.2734375,0.0
2026-02-07 10:00:00+00:00,68083.8828125,68234.8828125,67587.890625,67967.296875,885989376.0
2026-02-07 11:00:00+00:00,67986.7109375,68102.90625,67674.640625,67935.734375,0.0
2026-02-07 12:00:00+00:00,67943.171875,69737.5,67943.171875,68888.953125,1515642880.0
2026-02-07 13:00:00+00:00,68963.5859375,69261.984375,68797.7734375,68944.21875,0.0
2026-02-07 14:00:00+00:00,68982.6484375,69088.3359375,68375.5546875,68617.71875,0.0
2026-02-07 15:00:00+00:00,68588.1328125,69585.1484375,68588.1328125,69057.765625,0.0
2026-02-07 16:00:00+00:00,69083.765625,69622.3359375,68819.84375,68935.0546875,0.0
2026-02-07 17:00:00+00:00,68958.2421875,69342.578125,68637.796875,69141.8203125,0.0
2026-02-07 18:00:00+00:00,69135.7734375,69598.5625,68979.609375,69420.8203125,0.0
2026-02-07 19:00:00+00:00,69449.5703125,69513.578125,69241.8984375,69262.84375,0.0
2026-02-07 20:00:00+00:00,69317.5703125,69648.6484375,69217.921875,69589.25,0.0
2026-02-07 21:00:00+00:00,69580.296875,69650.375,69327.2265625,69393.890625,0.0
2026-02-07 22:00:00+00:00,69433.6796875,69656.6640625,69318.4765625,69401.46875,0.0
2026-02-07 23:00:00+00:00,69385.84375,69388.125,68762.859375,69262.75,0.0
2026-02-08 00:00:00+00:00,69302.40625,69356.890625,68852.8984375,68980.015625,0.0
2026-02-08 01:00:00+00:00,69090.8671875,69422.046875,69075.1015625,69318.828125,0.0
2026-02-08 02:00:00+00:00,69346.3515625,69629.640625,69150.921875,69280.2109375,0.0
2026-02-08 03:00:00+00:00,69326.2109375,69367.515625,69033.8359375,69053.3359375,0.0
2026-02-08 04:00:00+00:00,69061.484375,69263.1171875,68951.5703125,69227.8203125,0.0
2026-02-08 05:00:00+00:00,69279.359375,69349.25,69115.953125,69181.0078125,0.0
2026-02-08 06:00:00+00:00,69169.3828125,69339.453125,69049.4765625,69250.5546875,0.0
2026-02-08 07:00:00+00:00,69298.375,69640.6875,69200.8359375,69640.6875,0.0
2026-02-08 08:00:00+00:00,69644.28125,70681.6171875,69501.515625,70629.3203125,0.0
2026-02-08 09:00:00+00:00,70586.15625,70592.4296875,70045.546875,70158.1875,0.0
2026-02-08 10:00:00+00:00,70154.3671875,70361.5234375,69862.25,70193.890625,0.0
2026-02-08 11:00:00+00:00,70185.515625,71117.5859375,70181.1015625,70906.015625,14655488.0
2026-02-08 12:00:00+00:00,70936.6484375,71136.8125,70678.2734375,71108.65625,0.0
2026-02-08 13:00:00+00:00,71184.34375,71455.21875,70977.2578125,71404.6875,0.0
2026-02-08 14:00:00+00:00,71438.5078125,71491.65625,71061.7890625,71155.453125,0.0
2026-02-08 15:00:00+00:00,71177.671875,71389.890625,70790.625,71068.4609375,0.0
2026-02-08 16:00:00+00:00,71098.765625,71187.640625,70327.515625,70333.578125,0.0
2026-02-08 17:00:00+00:00,70363.4921875,70778.40625,70363.4921875,70740.328125,0.0
2026-02-08 18:00:00+00:00,70731.484375,71346.6640625,70731.484375,71145.9921875,0.0
2026-02-08 19:00:00+00:00,71095.375,71471.8828125,71095.375,71368.1640625,0.0
2026-02-08 20:00:00+00:00,71368.8203125,71368.8203125,70726.359375,70788.21875,689606656.0
2026-02-08 21:00:00+00:00,70801.3671875,71049.8203125,70531.390625,70673.9140625,260841472.0
2026-02-08 22:00:00+00:00,70668.7109375,71035.0,70634.1796875,71035.0,0.0
2026-02-08 23:00:00+00:00,71010.4765625,72142.7421875,70016.5546875,70338.71875,2146496512.0
2026-02-09 00:00:00+00:00,70306.1171875,70715.546875,70151.875,70464.6171875,377040896.0
2026-02-09 01:00:00+00:00,70465.1484375,70852.828125,70057.1484375,70335.8125,611954688.0
2026-02-09 02:00:00+00:00,70320.203125,70884.7578125,70186.1640625,70588.921875,211832832.0
2026-02-09 03:00:00+00:00,70565.2109375,71358.8046875,70565.2109375,71210.2890625,1227862016.0
2026-02-09 04:00:00+00:00,71276.8828125,71292.8671875,70904.1640625,70986.0703125,440156160.0
2026-02-09 05:00:00+00:00,70954.515625,71038.953125,70784.546875,70911.234375,0.0
2026-02-09 06:00:00+00:00,70951.203125,70951.203125,70344.0390625,70612.078125,1260109824.0
2026-02-09 07:00:00+00:00,70609.859375,70781.7890625,70340.8828125,70396.03125,765956096.0
2026-02-09 08:00:00+00:00,70424.5546875,70505.0625,69420.140625,69840.75,21630976.0
2026-02-09 09:00:00+00:00,69818.84375,69990.984375,69459.1875,69529.40625,76992512.0
2026-02-09 10:00:00+00:00,69534.65625,69640.125,68418.9921875,68665.3828125,1225433088.0
2026-02-09 11:00:00+00:00,68665.25,68934.640625,68533.2578125,68798.65625,4300800.0
2026-02-09 12:00:00+00:00,68801.234375,69156.1484375,68801.234375,69033.953125,104501248.0
2026-02-09 13:00:00+00:00,69079.9765625,69186.6171875,68622.7421875,68622.7421875,42180608.0
2026-02-09 14:00:00+00:00,68560.2109375,69423.828125,68369.4296875,69246.4921875,2376634368.0
2026-02-09 15:00:00+00:00,69253.15625,69783.625,68835.90625,69482.2890625,278032384.0
2026-02-09 16:00:00+00:00,69517.5546875,70273.5703125,69104.25,70069.5546875,747372544.0
2026-02-09 17:00:00+00:00,70051.171875,70805.4765625,69855.125,70586.125,1908690944.0
2026-02-09 18:00:00+00:00,70585.359375,70917.359375,70080.0,70320.4375,1245003776.0
2026-02-09 19:00:00+00:00,70357.40625,70993.3125,70244.1171875,70882.671875,65581056.0
2026-02-09 20:00:00+00:00,70907.5703125,71043.4765625,70513.1328125,70759.203125,1011019776.0
2026-02-09 21:00:00+00:00,70754.375,70754.375,69874.1875,70373.8125,2359992320.0
2026-02-09 22:00:00+00:00,70390.984375,70620.6015625,70275.1796875,70333.578125,203988992.0
2026-02-09 23:00:00+00:00,70342.640625,70527.109375,70069.9765625,70106.0,0.0
2026-02-10 00:00:00+00:00,70109.421875,70204.34375,69722.859375,69837.25,0.0
2026-02-10 01:00:00+00:00,69828.84375,70449.8515625,69792.7578125,70357.90625,0.0
2026-02-10 02:00:00+00:00,70398.859375,70398.859375,70007.96875,70051.40625,0.0
2026-02-10 03:00:00+00:00,70062.734375,70107.4140625,69226.5,69443.59375,0.0
2026-02-10 04:00:00+00:00,69527.4453125,69831.4140625,69511.515625,69804.0703125,0.0
2026-02-10 05:00:00+00:00,69785.7578125,69801.640625,69190.9921875,69396.2109375,104554496.0
2026-02-10 06:00:00+00:00,69394.6484375,69454.0390625,68737.765625,68879.46875,611274752.0
2026-02-10 07:00:00+00:00,68865.953125,69128.03125,68824.8828125,68896.2421875,0.0
2026-02-10 08:00:00+00:00,68863.609375,69136.046875,68694.0390625,69067.2109375,0.0
2026-02-10 09:00:00+00:00,69073.7578125,69327.78125,68972.890625,69061.3125,0.0
2026-02-10 10:00:00+00:00,69074.8984375,69151.515625,68911.4375,68911.4375,0.0
2026-02-10 11:00:00+00:00,68878.8984375,68992.4609375,68473.6796875,68473.6796875,0.0
2026-02-10 12:00:00+00:00,68469.390625,68793.40625,68454.1953125,68557.109375,578064384.0
2026-02-10 13:00:00+00:00,68557.984375,69070.40625,68443.2109375,68959.328125,0.0
2026-02-10 14:00:00+00:00,68978.9375,69486.421875,67931.1328125,68395.9921875,0.0
2026-02-10 15:00:00+00:00,68448.2109375,69432.3125,68311.7109375,69265.8515625,130531328.0
2026-02-10 16:00:00+00:00,69238.421875,69664.234375,68979.6640625,69521.46875,0.0
2026-02-10 17:00:00+00:00,69515.5,69936.46875,69313.5234375,69766.5234375,0.0
2026-02-10 18:00:00+00:00,69892.78125,69892.78125,68627.484375,68902.0703125,0.0
2026-02-10 19:00:00+00:00,68816.5234375,69225.921875,68736.9609375,68995.203125,0.0
2026-02-10 20:00:00+00:00,69034.5234375,69058.1953125,68636.1171875,68765.265625,0.0
2026-02-10 21:00:00+00:00,68724.515625,68949.484375,68329.9921875,68594.859375,0.0
2026-02-10 22:00:00+00:00,68670.0390625,68770.546875,68546.8359375,68703.6875,0.0
2026-02-10 23:00:00+00:00,68676.2109375,68801.21875,68499.1015625,68775.8046875,0.0
2026-02-11 00:00:00+00:00,68791.1796875,69181.0859375,68758.59375,69181.0859375,0.0
2026-02-11 01:00:00+00:00,69167.3515625,69242.65625,68880.0390625,68948.5234375,227790848.0
2026-02-11 02:00:00+00:00,68927.6171875,69088.5078125,68601.1328125,68665.5234375,100712448.0
